DateTime, CaseName, Status, Mode, Number, LoadMult, NumDevices, NumBuses, NumNodes, Iterations, ControlMode, ControlIterations, MostIterationsDone, Year, Hour, MaxPuVoltage, MinPuVoltage, TotalMW, TotalMvar, MWLosses, pctLosses, MvarLosses, Frequency
"5/26/2018 12:34:24 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 12:34:24 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 12:35:45 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 12:35:45 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 9:36:41 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 9:36:42 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 10:18:48 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 10:28:30 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 10:28:38 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 10:31:02 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 10:31:54 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 11:17:31 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 11:19:13 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/26/2018 11:19:20 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/27/2018 10:30:36 AM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/27/2018 10:30:36 AM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/27/2018 10:31:12 AM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/27/2018 10:31:12 AM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/27/2018 10:31:12 AM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/27/2018 7:12:55 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/27/2018 10:18:22 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/27/2018 10:24:15 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/27/2018 10:24:47 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/27/2018 10:24:56 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/27/2018 10:25:11 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/27/2018 10:25:51 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/27/2018 10:26:48 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/27/2018 10:27:38 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/27/2018 10:27:58 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/27/2018 10:37:29 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/27/2018 10:38:15 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/27/2018 10:41:04 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/27/2018 10:41:48 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/27/2018 10:41:58 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/27/2018 10:46:03 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/27/2018 10:46:34 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/27/2018 10:47:11 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/27/2018 11:40:12 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/27/2018 11:40:32 PM", utility_01, SOLVED, Snap, 100,    1.000, 31, 22, 66, 2, STATIC, 1, 2
"5/28/2018 12:41:10 AM", utility_01, SOLVED, Snap, 100,    1.000, 30, 22, 66, 2, STATIC, 1, 2, 0, 0, 1.02, 1.0195, 0.00823237, 0.00732705, 1.4314E-006, 0.01739, -0.000185282, 60
"5/28/2018 12:42:02 AM", utility_01, SOLVED, Snap, 100,    1.000, 30, 22, 66, 2, STATIC, 1, 2, 0, 0, 1.02, 1.0195, 0.00823237, 0.00732705, 1.4314E-006, 0.01739, -0.000185282, 60
"5/28/2018 12:42:56 AM", utility_01, SOLVED, Snap, 100,    1.000, 30, 22, 66, 2, STATIC, 1, 2, 0, 0, 1.02, 1.0195, 0.00823237, 0.00732705, 1.4314E-006, 0.01739, -0.000185282, 60
"5/28/2018 12:43:58 AM", utility_01, SOLVED, Snap, 100,    1.000, 30, 22, 66, 2, STATIC, 1, 2, 0, 0, 1.02, 1.0195, 0.00823237, 0.00732705, 1.4314E-006, 0.01739, -0.000185282, 60
"5/28/2018 12:44:06 AM", utility_01, SOLVED, Snap, 100,    1.000, 30, 22, 66, 2, STATIC, 1, 2, 0, 0, 1.02, 1.0195, 0.00823237, 0.00732705, 1.4314E-006, 0.01739, -0.000185282, 60
