,0
2016-06-01 12:08:50-07:00,17894918.380609076
2016-06-01 12:08:51-07:00,17901912.758117698
2016-06-01 12:08:52-07:00,17899650.67690485
2016-06-01 12:08:53-07:00,17891899.25729211
2016-06-01 12:08:54-07:00,17911836.813098118
2016-06-01 12:08:55-07:00,17906122.380829886
2016-06-01 12:08:56-07:00,17918912.05055425
2016-06-01 12:08:57-07:00,17915576.6850387
2016-06-01 12:08:58-07:00,17919409.648147088
2016-06-01 12:08:59-07:00,17921169.036850665
2016-06-01 12:09:00-07:00,17921784.514914263
2016-06-01 12:09:01-07:00,17924462.289092705
2016-06-01 12:09:02-07:00,17932588.152740367
2016-06-01 12:09:03-07:00,17917550.058895636
2016-06-01 12:09:04-07:00,17916804.283476394
2016-06-01 12:09:05-07:00,17923555.44850875
2016-06-01 12:09:06-07:00,17929969.675150983
2016-06-01 12:09:07-07:00,17927795.885419473
2016-06-01 12:09:08-07:00,17947337.124037612
2016-06-01 12:09:09-07:00,17939177.736410573
2016-06-01 12:09:10-07:00,17945608.191369183
2016-06-01 12:09:11-07:00,17940429.50079861
2016-06-01 12:09:12-07:00,17925503.845590472
2016-06-01 12:09:13-07:00,17941002.590656996
2016-06-01 12:09:14-07:00,17920480.897408802
2016-06-01 12:09:15-07:00,17922742.018370934
2016-06-01 12:09:16-07:00,17916052.45003703
2016-06-01 12:09:17-07:00,17912515.640162613
2016-06-01 12:09:18-07:00,17901424.59220339
2016-06-01 12:09:19-07:00,17887406.31361537
