tran_dj_392485_1816_503,0.001
dj_388167_1816_502,0.001
tran_dj_388167_1816_502,0.001
dj_388167_1816_503,0.001
tran_dj_388167_1816_503,0.001
bp_701_78099_502,0.001
tran_bp_701_78099_502,0.001
bp_701_78099_503,0.001
tran_bp_701_78099_503,0.001
xf_701_45927_502,0.001
tran_xf_701_45927_502,0.001
xf_701_45927_503,0.001
tran_xf_701_45927_503,0.001
xf_701_46046_502,0.001
tran_xf_701_46046_502,0.001
xf_701_46046_503,0.001
tran_xf_701_46046_503,0.001
xf_701_41492_502,0.001
tran_xf_701_41492_502,0.001
xf_701_41492_503,0.001
tran_xf_701_41492_503,0.001
dj_388029_1816_502,0.001
tran_dj_388029_1816_502,0.001
dj_388029_1816_503,0.001
tran_dj_388029_1816_503,0.001
xf_701_40587_502,0.001
tran_xf_701_40587_502,0.001
xf_701_40587_503,0.001
tran_xf_701_40587_503,0.001
dj_383709_1816_502,0.001
tran_dj_383709_1816_502,0.001
dj_383709_1816_503,0.001
tran_dj_383709_1816_503,0.001
xf_701_45294_502,0.001
tran_xf_701_45294_502,0.001
xf_701_45294_503,0.001
tran_xf_701_45294_503,0.001
xf_701_45591_502,0.001
tran_xf_701_45591_502,0.001
xf_701_45591_503,0.001
tran_xf_701_45591_503,0.001
cp_701_34780_502,0.001
tran_cp_701_34780_502,0.001
cp_701_34780_503,0.001
tran_cp_701_34780_503,0.001
dj_362073_1816_502,0.001
tran_dj_362073_1816_502,0.001
dj_362073_1816_503,0.001
tran_dj_362073_1816_503,0.001
dj_387954_1816_502,0.001
tran_dj_387954_1816_502,0.001
dj_387954_1816_503,0.001
tran_dj_387954_1816_503,0.001
xf_701_43169_502,0.001
tran_xf_701_43169_502,0.001
xf_701_43169_503,0.001
tran_xf_701_43169_503,0.001
dj_383572_1816_502,0.001
tran_dj_383572_1816_502,0.001
dj_383572_1816_503,0.001
tran_dj_383572_1816_503,0.001
dj_383596_1816_502,0.001
tran_dj_383596_1816_502,0.001
dj_383596_1816_503,0.001
tran_dj_383596_1816_503,0.001
dj_388063_1816_502,0.001
tran_dj_388063_1816_502,0.001
dj_388063_1816_503,0.001
tran_dj_388063_1816_503,0.001
xf_701_45583_502,0.001
tran_xf_701_45583_502,0.001
xf_701_45583_503,0.001
tran_xf_701_45583_503,0.001
dj_388044_1816_502,0.001
tran_dj_388044_1816_502,0.001
dj_388044_1816_503,0.001
tran_dj_388044_1816_503,0.001
xf_701_47328_502,0.001
tran_xf_701_47328_502,0.001
xf_701_47328_503,0.001
tran_xf_701_47328_503,0.001
dj_392491_1816_503,0.001
tran_dj_392491_1816_503,0.001
xf_701_44402_502,0.001
tran_xf_701_44402_502,0.001
xf_701_44402_503,0.001
tran_xf_701_44402_503,0.001
xf_701_46587_502,0.001
tran_xf_701_46587_502,0.001
xf_701_46587_503,0.001
tran_xf_701_46587_503,0.001
dj_392467_1816_502,0.001
tran_dj_392467_1816_502,0.001
dj_392467_1816_503,0.001
tran_dj_392467_1816_503,0.001
dj_397146_1816_502,0.001
tran_dj_397146_1816_502,0.001
dj_397146_1816_503,0.001
tran_dj_397146_1816_503,0.001
xf_701_42558_502,0.001
tran_xf_701_42558_502,0.001
xf_701_42558_503,0.001
tran_xf_701_42558_503,0.001
dj_397165_1816_502,0.001
tran_dj_397165_1816_502,0.001
dj_397165_1816_503,0.001
tran_dj_397165_1816_503,0.001
xf_701_45532_502,0.001
tran_xf_701_45532_502,0.001
xf_701_45532_503,0.001
tran_xf_701_45532_503,0.001
xf_701_44734_502,0.001
tran_xf_701_44734_502,0.001
xf_701_44734_503,0.001
tran_xf_701_44734_503,0.001
dj_392464_1816_502,0.001
tran_dj_392464_1816_502,0.001
dj_392464_1816_503,0.001
tran_dj_392464_1816_503,0.001
dj_383564_1816_502,0.001
tran_dj_383564_1816_502,0.001
dj_383564_1816_503,0.001
tran_dj_383564_1816_503,0.001
dj_383654_1816_502,0.001
tran_dj_383654_1816_502,0.001
dj_383654_1816_503,0.001
tran_dj_383654_1816_503,0.001
dj_388113_1816_502,0.001
tran_dj_388113_1816_502,0.001
dj_388113_1816_503,0.001
tran_dj_388113_1816_503,0.001
xf_701_43798_502,0.001
tran_xf_701_43798_502,0.001
xf_701_43798_503,0.001
tran_xf_701_43798_503,0.001
dj_357651_1816_502,0.001
tran_dj_357651_1816_502,0.001
dj_357651_1816_503,0.001
tran_dj_357651_1816_503,0.001
xf_701_44287_502,0.001
tran_xf_701_44287_502,0.001
xf_701_44287_503,0.001
tran_xf_701_44287_503,0.001
xf_701_44235_502,0.001
tran_xf_701_44235_502,0.001
xf_701_44235_503,0.001
tran_xf_701_44235_503,0.001
xf_701_45187_502,0.001
tran_xf_701_45187_502,0.001
xf_701_45187_503,0.001
tran_xf_701_45187_503,0.001
xf_701_45240_502,0.001
tran_xf_701_45240_502,0.001
xf_701_45240_503,0.001
tran_xf_701_45240_503,0.001
dj_388036_1816_502,0.001
tran_dj_388036_1816_502,0.001
dj_388036_1816_503,0.001
tran_dj_388036_1816_503,0.001
xf_701_45178_502,0.001
tran_xf_701_45178_502,0.001
xf_701_45178_503,0.001
tran_xf_701_45178_503,0.001
xf_701_44495_502,0.001
tran_xf_701_44495_502,0.001
xf_701_44495_503,0.001
tran_xf_701_44495_503,0.001
xf_701_44495_504,0.001
tran_xf_701_44495_504,0.001
dj_388131_1816_502,0.001
tran_dj_388131_1816_502,0.001
dj_388131_1816_503,0.001
tran_dj_388131_1816_503,0.001
xf_701_40775_502,0.001
tran_xf_701_40775_502,0.001
xf_701_40775_503,0.001
tran_xf_701_40775_503,0.001
xf_701_46598_502,0.001
tran_xf_701_46598_502,0.001
xf_701_46598_503,0.001
tran_xf_701_46598_503,0.001
dj_362138_1816_502,0.001
tran_dj_362138_1816_502,0.001
dj_362138_1816_503,0.001
tran_dj_362138_1816_503,0.001
dj_362138_1816_504,0.001
tran_dj_362138_1816_504,0.001
xf_701_44221_502,0.001
tran_xf_701_44221_502,0.001
xf_701_44221_503,0.001
tran_xf_701_44221_503,0.001
dj_388014_1816_502,0.001
tran_dj_388014_1816_502,0.001
dj_388014_1816_503,0.001
tran_dj_388014_1816_503,0.001
dj_388014_1816_504,0.001
tran_dj_388014_1816_504,0.001
dj_357638_1816_502,0.001
tran_dj_357638_1816_502,0.001
dj_357638_1816_503,0.001
tran_dj_357638_1816_503,0.001
xf_701_47485_502,0.001
tran_xf_701_47485_502,0.001
xf_701_47485_503,0.001
tran_xf_701_47485_503,0.001
dj_362384_1816_502,0.001
tran_dj_362384_1816_502,0.001
dj_362384_1816_503,0.001
tran_dj_362384_1816_503,0.001
xf_701_47566_502,0.001
tran_xf_701_47566_502,0.001
xf_701_47566_503,0.001
tran_xf_701_47566_503,0.001
xf_701_41753_502,0.001
tran_xf_701_41753_502,0.001
xf_701_41753_503,0.001
tran_xf_701_41753_503,0.001
xf_701_41753_504,0.001
tran_xf_701_41753_504,0.001
xf_701_47217_502,0.001
tran_xf_701_47217_502,0.001
xf_701_47217_503,0.001
tran_xf_701_47217_503,0.001
xf_701_44515_502,0.001
tran_xf_701_44515_502,0.001
xf_701_44515_503,0.001
tran_xf_701_44515_503,0.001
xf_701_41790_502,0.001
tran_xf_701_41790_502,0.001
xf_701_41790_503,0.001
tran_xf_701_41790_503,0.001
xf_701_42589_502,0.001
tran_xf_701_42589_502,0.001
xf_701_42589_503,0.001
tran_xf_701_42589_503,0.001
dj_388106_1816_502,0.001
tran_dj_388106_1816_502,0.001
dj_388106_1816_503,0.001
tran_dj_388106_1816_503,0.001
xf_701_47810_502,0.001
tran_xf_701_47810_502,0.001
xf_701_47810_503,0.001
tran_xf_701_47810_503,0.001
dj_387947_1816_502,0.001
tran_dj_387947_1816_502,0.001
dj_387947_1816_503,0.001
tran_dj_387947_1816_503,0.001
dj_388092_1816_502,0.001
tran_dj_388092_1816_502,0.001
dj_388092_1816_503,0.001
tran_dj_388092_1816_503,0.001
dj_388089_1816_502,0.001
tran_dj_388089_1816_502,0.001
dj_388089_1816_503,0.001
tran_dj_388089_1816_503,0.001
dj_388157_1816_502,0.001
tran_dj_388157_1816_502,0.001
dj_388157_1816_503,0.001
tran_dj_388157_1816_503,0.001
xf_701_41584_502,0.001
tran_xf_701_41584_502,0.001
xf_701_41584_503,0.001
tran_xf_701_41584_503,0.001
xf_701_47194_502,0.001
tran_xf_701_47194_502,0.001
xf_701_47194_503,0.001
tran_xf_701_47194_503,0.001
dj_357587_1816_502,0.001
tran_dj_357587_1816_502,0.001
dj_357587_1816_503,0.001
tran_dj_357587_1816_503,0.001
xf_701_45448_502,0.001
tran_xf_701_45448_502,0.001
xf_701_45448_503,0.001
tran_xf_701_45448_503,0.001
dj_388080_1816_502,0.001
tran_dj_388080_1816_502,0.001
dj_388080_1816_503,0.001
tran_dj_388080_1816_503,0.001
xf_701_42973_502,0.001
tran_xf_701_42973_502,0.001
xf_701_42973_503,0.001
tran_xf_701_42973_503,0.001
dj_397133_1816_502,0.001
tran_dj_397133_1816_502,0.001
dj_397133_1816_503,0.001
tran_dj_397133_1816_503,0.001
bp_701_88931_502,0.001
tran_bp_701_88931_502,0.001
bp_701_88931_503,0.001
tran_bp_701_88931_503,0.001
bp_701_88931_504,0.001
tran_bp_701_88931_504,0.001
bp_701_87349_502,0.001
tran_bp_701_87349_502,0.001
bp_701_87349_503,0.001
tran_bp_701_87349_503,0.001
bp_701_87349_504,0.001
tran_bp_701_87349_504,0.001
